task,distractor_type,pool_size,actual_pool_size,repeat,gold_count,distractor_count,hard_negative_count,hard_negative_purity,fallback_distractors,returned_count,positive_score_count,top1_accuracy,hit@3,hit@5,hit@10,recall@3,recall@5,recall@10,mrr@10,ndcg@10,first_gold_rank@10
video-tutorial-indexer,random,1000,1000,17,1,999,0,0.0,0,10,355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,random,1000,1000,17,1,999,0,0.0,0,10,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,random,1000,1000,17,1,999,0,0.0,0,10,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
xlsx-recover-data,random,1000,1000,17,2,998,0,0.0,0,10,134,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6240505200038379,2
3d-scan-calc,random,1000,1000,18,1,999,0,0.0,0,10,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,random,1000,1000,18,5,995,0,0.0,0,10,67,1.0,1.0,1.0,1.0,0.4,0.8,0.8,1.0,0.830419897363192,1
azure-bgp-oscillation-route-leak,random,1000,1000,18,1,999,0,0.0,0,10,131,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
citation-check,random,1000,1000,18,1,999,0,0.0,0,10,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,random,1000,1000,18,4,996,0,0.0,0,10,79,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.787702056960637,1
court-form-filling,random,1000,1000,18,1,999,0,0.0,0,10,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
crystallographic-wyckoff-position-analysis,random,1000,1000,18,2,998,0,0.0,0,10,106,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.2640681225725909,4
dapt-intrusion-detection,random,1000,1000,18,2,998,0,0.0,0,10,89,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.7977228895450266,1
data-to-d3,random,1000,1000,18,1,999,0,0.0,0,10,144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dialogue-parser,random,1000,1000,18,1,999,0,0.0,0,10,369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,random,1000,1000,18,4,996,0,0.0,0,10,49,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9709286432396583,1
earthquake-phase-association,random,1000,1000,18,4,996,0,0.0,0,10,3,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
earthquake-plate-calculation,random,1000,1000,18,1,999,0,0.0,0,10,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,random,1000,1000,18,1,999,0,0.0,0,10,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
energy-ac-optimal-power-flow,random,1000,1000,18,3,997,0,0.0,0,10,92,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,1
energy-market-pricing,random,1000,1000,18,4,996,0,0.0,0,10,28,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
enterprise-information-search,random,1000,1000,18,1,999,0,0.0,0,10,109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
exceltable-in-ppt,random,1000,1000,18,2,998,0,0.0,0,10,68,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
exoplanet-detection-period,random,1000,1000,18,5,995,0,0.0,0,10,85,1.0,1.0,1.0,1.0,0.4,0.6,0.8,1.0,0.7529987871806381,1
financial-modeling-qa,random,1000,1000,18,2,998,0,0.0,0,10,89,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
find-topk-similiar-chemicals,random,1000,1000,18,3,997,0,0.0,0,10,36,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,random,1000,1000,18,4,996,0,0.0,0,10,116,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.369453583111095,2
fix-build-google-auto,random,1000,1000,18,3,997,0,0.0,0,10,118,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8710785440003369,1
fix-druid-loophole-cve,random,1000,1000,18,2,998,0,0.0,0,10,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,random,1000,1000,18,6,994,0,0.0,0,10,35,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.7409096387260824,1
fix-visual-stability,random,1000,1000,18,3,997,0,0.0,0,10,102,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,random,1000,1000,18,2,998,0,0.0,0,10,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,random,1000,1000,18,3,997,0,0.0,0,10,152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,random,1000,1000,18,1,999,0,0.0,0,10,168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,random,1000,1000,18,3,997,0,0.0,0,10,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,random,1000,1000,18,2,998,0,0.0,0,10,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,random,1000,1000,18,3,997,0,0.0,0,10,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,random,1000,1000,18,5,995,0,0.0,0,10,27,1.0,1.0,1.0,1.0,0.2,0.2,0.6,1.0,0.5592067393987519,1
invoice-fraud-detection,random,1000,1000,18,3,997,0,0.0,0,10,43,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.7585866543655181,1
jax-computing-basics,random,1000,1000,18,1,999,0,0.0,0,10,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
jpg-ocr-stat,random,1000,1000,18,5,995,0,0.0,0,10,42,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
lab-unit-harmonization,random,1000,1000,18,1,999,0,0.0,0,10,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,random,1000,1000,18,4,996,0,0.0,0,10,97,0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.25,0.16812753627111746,4
latex-formula-extraction,random,1000,1000,18,2,998,0,0.0,0,10,38,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5640920940185894,2
lean4-proof,random,1000,1000,18,2,998,0,0.0,0,10,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,random,1000,1000,18,1,999,0,0.0,0,10,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-equipment-maintenance,random,1000,1000,18,2,998,0,0.0,0,10,149,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611,7
manufacturing-fjsp-optimization,random,1000,1000,18,1,999,0,0.0,0,10,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
mario-coin-counting,random,1000,1000,18,3,997,0,0.0,0,10,38,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
mars-clouds-clustering,random,1000,1000,18,3,997,0,0.0,0,10,45,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,random,1000,1000,18,3,997,0,0.0,0,10,29,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,random,1000,1000,18,6,994,0,0.0,0,10,360,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5857420314400268,3
offer-letter-generator,random,1000,1000,18,1,999,0,0.0,0,10,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
